ReefID,ReefName,X_COORD,Y_COORD,Area_HA,PReef,OutbreakStaus,Paired,Pairing,Region,Zone,MgmtArea
18-062,Brisk-Falcon Reef (18-062),146.5353851,-18.77733803,80.59924316,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-064,Fly Island Reef (18-064),146.5254211,-18.82943153,23.01885605,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-065,Havannah Reef (18-065),146.5375671,-18.84302711,85.11192322,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-069a,Backnumbers Reef (18-069a),147.1483154,-18.50876045,3312.233643,Y,No Outbreak,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-069b,Braggs Reef (18-069b),147.1398468,-18.54733849,1976.669556,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-072,French Reef (18-072),147.2317963,-18.54670715,662.9972534,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-073,Hopkinson Reef (18-073),147.1927795,-18.55063438,738.0079956,N,No Outbreak,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-077,Grub Reef (18-077),147.4259644,-18.62554359,3130.663818,Not Actioned,No Outbreak,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-078,Lodestone Reef (18-078),147.1030884,-18.69019508,872.0343628,Y,Established,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-079,Keeper Reef (18-079),147.2682953,-18.74611664,717.8492432,Y,Severe,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-086,Chicken Reef (18-086),147.7172394,-18.64651299,5697.118652,Y,No Outbreak,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-088,Centipede Reef (18-088),147.5423126,-18.72175407,3007.810547,N,No Outbreak,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-092,Anzac Reefs (No 4) (18-092),147.9459686,-18.75042152,157.7648468,Not Actioned,No Outbreak,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
18-093,Anzac Reefs (No 5) (18-093),147.9341278,-18.76456451,522.1662598,Not Actioned,No Outbreak,NA,,CNS-TSV,Habitat Protection,Townsville/Whitsunday Management Area
17-015,Jackson Patches (17-015),146.3029175,-17.27947807,716.1935425,Not Actioned,No Outbreak,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-016a,McCulloch Reef (No 1) (17-016a),146.4416962,-17.28788376,2623.640625,N,No Outbreak,Monitor,Howie/McCulloch,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-016b,McCulloch Reef (No 2) (17-016b),146.4657288,-17.27497292,5.41760731,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-017,Gibson Reef (17-017),146.3595581,-17.30199242,4619.604492,Y,No Outbreak,Cull,Gibson/Hedley,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-018a,Howie Reef (17-018a),146.3850861,-17.39389038,8642.495117,Y,No Outbreak,Cull,Howie/McCulloch,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-018b,Arthur Patches (17-018b),146.3392944,-17.38754654,419.4948425,Not Actioned,No Outbreak,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-020a,U/N Reef (17-020a),146.4788818,-17.44583511,52.23812485,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-020b,U/N Reef (17-020b),146.4603424,-17.42903519,12.60069084,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-021a,U/N Reef (17-021a),146.4548035,-17.45402145,40.67881775,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-021b,U/N Reef (17-021b),146.4629517,-17.44804764,1.80308473,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-023,Cayley Reef (17-023),146.4571686,-17.47678375,926.199707,Y,No Outbreak,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-024,Peart Reef (17-024),146.3911285,-17.48226547,1662.102783,Y,No Outbreak,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-029a,Mustard Patches (North) (17-029a),146.6086884,-17.26187134,206.5357361,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-029b,Mustard Patches (South) (17-029b),146.6104126,-17.28635788,219.3284149,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-030,Publican Shoals (South) (17-030),146.5439606,-17.3102417,228.1620483,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-031,U/N Reef (17-031),146.5345612,-17.3541832,244.1476898,Not Actioned,No Outbreak,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-032,Wardle Reef (17-032),146.5509644,-17.42048264,1220.107178,Y,No Outbreak,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-033,U/N Reef (17-033),146.5092163,-17.44282341,21.85785484,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-037,Hall-Thompson Reef (17-037),146.4572144,-17.60943413,3623.494629,Y,No Outbreak,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-038,Surprise Shoal (17-038),146.4188385,-17.60771561,114.7794495,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-039,U/N Reef (17-039),146.1439819,-17.64087868,57.10440445,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-040,Lindquist Reef (17-040),146.1581421,-17.65419388,49.43954849,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-041,Goudge Bank (17-041),146.3821869,-17.66228104,117.4082031,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-042,Adelaide Reef (17-042),146.4712982,-17.65380287,4080.386963,Y,Severe,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-044,Ellison Reef (17-044),146.3936005,-17.72225189,2511.196533,Not Actioned,No Outbreak,Monitor,Eddy/Ellison,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-045,U/N Reef (17-045),146.1065979,-17.72477722,20.96335602,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-047,Eddy Reef (17-047),146.4351044,-17.77425957,1110.157104,Y,Established,Cull,Eddy/Ellison,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-048,King Reefs (17-048),146.1231842,-17.77316666,1647.037964,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-050,U/N Reef (17-050),146.102829,-17.83411789,42.95951843,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-052,U/N Reef (17-052),146.1168213,-17.85595131,218.3532105,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-057,Gilbey Reef (17-057),146.5782623,-17.58052826,770.6577148,Y,Potential,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-058,Armistice Reef (17-058),146.7154236,-17.66964531,146.7012482,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-059a,Potter Reef (No 1) (17-059a),146.5444031,-17.69752693,2067.825439,Not Actioned,No Outbreak,Monitor,Farquharson/Potter,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-059b,Potter Reef (No 2) (17-059b),146.5545044,-17.72473907,103.6547241,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-059c,Potter Reef (No 3) (17-059c),146.5720978,-17.69412804,191.0974121,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-060,U/N Reef (17-060),146.5019836,-17.73851967,244.0668182,N,Established,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-061,U/N Reef (17-061),146.5084381,-17.75042915,527.5639038,N,Established,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-062,Noreaster Reef (17-062),146.6505585,-17.77948189,4479.329102,Y,Severe,Cull,Noreaster/Yamacutta,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-063a,Farquharson Reef (No 1) (17-063a),146.5168915,-17.79090881,2292.965332,Y,Established,Cull,Farquharson/Potter,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-063b,Farquharson Reef (No 2) (17-063b),146.5424194,-17.75642776,48.72763443,Not Actioned,Potential,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-009a,Tobias Spit (17-009a),146.0102387,-17.15787888,98.258255,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-070,U/N Reef (17-070),146.1569214,-17.77334404,3.6889112,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-072,U/N Reef (17-072),146.4846191,-17.14941597,158.9023285,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-073,U/N Reef (17-073),146.6814423,-17.56633949,275.3158569,Not Actioned,No Data,NA,,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
17-011,Coates Reef (17-011),146.3685761,-17.19708824,428.53302,Y,No Outbreak,Cull,Coates/Noggin,CNS-TSV,Habitat Protection,Cairns/Cooktown Management Area
16-020a,Undine Reef (West) (16-020a),145.6871643,-16.12334633,3494.665771,Y,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-020b,Undine Reef (East) (16-020b),145.7754211,-16.11724091,1906.289307,Y,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-022a,U/N Reef (16-022a),145.6453247,-16.17426491,24.5442276,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-022b,U/N Reef (16-022b),145.6371155,-16.18397331,20.89499474,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-023,Rudder Reef (16-023),145.6934204,-16.19220161,4887.866699,Y,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-024,Chinaman Reef (16-024),145.7915497,-16.21309662,735.4203491,Y,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-075,Channel Reef (16-075),146.4448395,-16.94465446,1321.720337,Not Actioned,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-076,U/N Reef (16-076),146.4843903,-16.96920013,71.1489563,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-026,Tongue Reef (16-026),145.7925568,-16.3209343,26007.875,Y,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-027,U/N Reef (16-027),145.7649078,-16.35203362,545.0558472,N,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-077,U/N Reef (16-077),146.448822,-16.97599411,710.760376,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-078,U/N Reef (16-078),146.4848328,-16.98526192,66.43629456,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-079,Outer Shoal (16-079),146.5150757,-16.99359322,237.6374207,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-029,Batt Reef (16-029),145.7674561,-16.41407585,14090.16211,Y,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-031,Satellite Reef (16-031),145.6873016,-16.44052315,89.44454193,Not Actioned,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-033,Linden Bank (16-033),146.0024567,-16.30648041,339.6171265,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-034,Spur Reef (16-034),146.0460968,-16.40460777,241.9680328,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-087,U/N Reef (16-087),145.4763184,-16.24609375,115.5455933,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-088,U/N Reef (16-088),145.4231873,-16.35323715,25.13571739,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
17-025,U/N Reef (17-025),146.493454,-17.10015869,1025.577759,Not Actioned,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
17-026,U/N Reef (17-026),146.5705872,-17.1390152,90.99111176,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-035,Onyx Reef (16-035),146.0661621,-16.43915176,86.54073334,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-036,Nicholas Reef (16-036),146.1012726,-16.49350739,142.4038849,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-040,Pixie Reef (16-040),145.8624573,-16.54697227,60.88568115,N,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-041,Jorgensen Patch (16-041),145.9532623,-16.543293,55.65787888,N,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-093,U/N Reef (16-093),145.6289978,-16.7054882,2.95590091,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-094,U/N Reef (16-094),145.6935883,-16.77615166,0.88951772,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-060,Ottaway Patch (15-060),145.4294586,-15.7069149,1.87719977,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-061,Stonor Patch (15-061),145.4385223,-15.70634937,2.24164248,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-062,Delius Patch (15-062),145.4049835,-15.70987797,2.44924045,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-063,Gubbins Reef (15-063),145.395401,-15.70949268,37.93934631,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-096,U/N Reef (16-096),145.9169312,-16.86454391,0.33003011,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-097,U/N Reef (16-097),145.9185181,-16.86402893,0.09214141,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-098,U/N Reef (16-098),145.9214935,-16.86506271,1.21389699,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-099,U/N Reef (16-099),145.9255981,-16.86551666,0.88672006,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-047,Double Island Reef (16-047),145.684021,-16.72931671,96.15859985,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-100,U/N Reef (16-100),145.9301148,-16.8683548,1.3834424,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-102,U/N Reef (16-102),145.9322357,-16.87058449,0.25517565,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-103,U/N Reef (16-103),145.9339294,-16.87251663,0.85630584,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-104,U/N Reef (16-104),145.9347229,-16.87400627,0.08259089,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-068,Lake Reef (15-068),145.3946075,-15.91630745,8.02227497,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-070,Vicki Harriott Reef (15-070),145.6179962,-15.50250721,1230.097046,N,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-071a,U/N Reef (15-071a),145.5341797,-15.51265526,125.2792053,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-071b,U/N Reef (15-071b),145.5461273,-15.50568676,172.1242371,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-071c,U/N Reef (15-071c),145.570221,-15.51049137,137.704773,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-074,U/N Reef (15-074),145.6408844,-15.5353241,35.01249695,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-048,Haycock Reef (16-048),145.687851,-16.73412514,86.4391861,Not Actioned,No Outbreak,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-105,U/N Reef (16-105),145.936142,-16.87537575,0.47394243,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-106,U/N Reef (16-106),145.9393005,-16.8783989,1.17073679,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-107,U/N Reef (16-107),145.9433746,-16.88157845,0.1994798,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-108,U/N Reef (16-108),145.9512024,-16.89015961,2.58860707,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-076,U/N Reef (15-076),145.5934143,-15.56106091,76.68335724,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-077,U/N Reef (15-077),145.6495056,-15.55839443,625.4870606,N,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-078,Osterlund Reef (15-078),145.5321808,-15.55632114,5714.282715,N,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-079,U/N Reef (15-079),145.7678375,-15.59501457,168.5340118,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-109,U/N Reef (16-109),145.9545288,-16.89111137,0.61002129,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-110,U/N Reef (16-110),145.9559937,-16.89401436,2.28696346,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-112,U/N Reef (16-112),145.9259949,-16.95465088,21.12623024,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
16-113,U/N Reef (16-113),145.9080658,-16.97270775,2.293293,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-080,Ribbon No 1 Reef (15-080),145.8050842,-15.60583305,348.3791199,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-081,Rosser Reef (15-081),145.5150757,-15.60728073,959.9238281,N,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-082,Emily Reef (15-082),145.6263275,-15.60594273,3530.024414,N,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
15-083,Gill Patches (15-083),145.5081482,-15.62998772,24.38409996,Not Actioned,No Data,NA,,LIZ-CNS,Habitat Protection,Cairns/Cooktown Management Area
